provider_key,provider_name,speciality,year_month,encounter_count,unique_patients,procedure_count,average_encounter_duration_minutes,total_claim_cost
691551023407772307,Nickolas58 Schumm995,GENERAL PRACTICE,2000-07,2,1,2,51.38333333333334,5958.64
300220576871749095,Jamey282 Olson653,GENERAL PRACTICE,2000-07,1,1,35,43215.0,533278.55
87043910366159377,Velda682 Gutmann970,GENERAL PRACTICE,2000-07,1,1,0,31.65,704.20
747110926960089803,Gerard367 Pouros728,GENERAL PRACTICE,2000-07,1,1,0,31.233333333333334,704.20
385398007267188660,Donovan745 Daugherty69,GENERAL PRACTICE,2000-08,1,1,0,32.28333333333333,1291.56
670601237767308522,January966 Roberts511,GENERAL PRACTICE,2000-09,1,1,0,1440.0,13537.81
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2000-09,1,1,1,79.63333333333334,516.95
993330102316984502,Gloria696 Deleón21,GENERAL PRACTICE,2000-10,1,1,0,26.25,704.20
247183019506608427,Lynwood354 Ratke343,GENERAL PRACTICE,2000-10,1,1,0,30.716666666666665,971.69
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2000-10,1,1,1,60.5,516.95
534772609694406275,Alysha630 Koch169,GENERAL PRACTICE,2000-11,1,1,0,15.0,516.95
415187786701005895,Nicholas495 Greenfelder433,GENERAL PRACTICE,2000-11,1,1,0,15.0,92.93
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2000-12,1,1,0,15.0,92.93
280079293355470746,Wynell591 Mayert710,GENERAL PRACTICE,2001-02,1,1,6,36.56666666666667,6782.70
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2001-02,1,1,6,44.0,16385.88
544507194386793082,Stephen891 Okuneva707,GENERAL PRACTICE,2001-02,1,1,7,30.26666666666666,8993.32
691551023407772307,Nickolas58 Schumm995,GENERAL PRACTICE,2001-02,2,1,12,371.6,63382.91
299028792677877871,Elijah719 White193,GENERAL PRACTICE,2001-03,1,1,5,38.5,4300.80
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2001-03,1,1,6,214.43333333333337,16043.70
311126358396755254,Ted955 Reilly981,GENERAL PRACTICE,2001-03,3,1,6,193.55277777777778,19401.64
691551023407772307,Nickolas58 Schumm995,GENERAL PRACTICE,2001-03,3,1,9,168.39074074074077,15868.95
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2001-04,1,1,1,85.58333333333333,516.95
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2001-05,1,1,0,15.0,85.55
415187786701005895,Nicholas495 Greenfelder433,GENERAL PRACTICE,2001-05,1,1,0,15.0,85.55
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2001-05,1,1,1,67.55,516.95
292967037467650792,Margarite168 Koepp521,GENERAL PRACTICE,2001-05,1,1,0,15.0,1005.38
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2001-06,2,1,4,65.5,4656.20
385398007267188660,Donovan745 Daugherty69,GENERAL PRACTICE,2001-09,1,1,0,38.95,1216.98
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2001-11,2,1,2,31.98888888888889,40337.27
688338662061437354,Brian582 Cummerata161,GENERAL PRACTICE,2001-12,1,1,0,50.6,1224.00
311126358396755254,Ted955 Reilly981,GENERAL PRACTICE,2001-12,1,1,0,274.1666666666667,1444.46
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2001-12,1,1,2,3179.383333333333,82999.78
104443324623586425,Alan320 Keeling57,GENERAL PRACTICE,2002-01,1,1,0,41.983333333333334,923.80
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2002-01,1,1,1,38.333333333333336,5138.45
1108521240143207682,Sunny31 Gleason633,GENERAL PRACTICE,2002-01,1,1,0,42.0,778.78
691551023407772307,Nickolas58 Schumm995,GENERAL PRACTICE,2002-02,1,1,0,15.0,234.71
280079293355470746,Wynell591 Mayert710,GENERAL PRACTICE,2002-02,1,1,5,38.86666666666667,3893.90
311126358396755254,Ted955 Reilly981,GENERAL PRACTICE,2002-02,1,1,0,375.21666666666664,24338.85
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2002-02,1,1,6,44.0,16385.88
544507194386793082,Stephen891 Okuneva707,GENERAL PRACTICE,2002-02,1,1,5,44.583333333333336,6050.90
543343207625722774,Anh979 Schroeder447,GENERAL PRACTICE,2002-03,1,1,0,54.016666666666666,994.48
311126358396755254,Ted955 Reilly981,GENERAL PRACTICE,2002-03,3,1,6,207.3416666666667,22527.10
299028792677877871,Elijah719 White193,GENERAL PRACTICE,2002-03,1,1,6,41.48333333333334,5160.96
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2002-03,1,1,7,202.70000000000002,21737.45
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2002-03,1,1,8,209.61666666666673,28294.00
31142709314832678,Catheryn300 Glover433,GENERAL PRACTICE,2002-04,19,1,23,15.0,18896.18
975376213565297911,Landon622 Kihn564,GENERAL PRACTICE,2002-04,1,1,1,15.0,573.98
880092086278779627,Wes853 Torphy630,GENERAL PRACTICE,2002-06,1,1,0,1020.0,146.18
120057643579548119,Enriqueta274 Barton704,GENERAL PRACTICE,2002-08,1,1,0,56.7,1125.36
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2002-11,1,1,0,46.38333333333333,943.23
544507194386793082,Stephen891 Okuneva707,GENERAL PRACTICE,2002-12,1,1,0,49.03333333333333,934.74
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2003-01,1,1,6,44.0,16385.88
544507194386793082,Stephen891 Okuneva707,GENERAL PRACTICE,2003-02,1,1,6,44.11666666666667,6455.16
691551023407772307,Nickolas58 Schumm995,GENERAL PRACTICE,2003-02,1,1,0,15.0,234.71
280079293355470746,Wynell591 Mayert710,GENERAL PRACTICE,2003-03,1,1,7,51.81666666666667,5973.52
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2003-03,1,1,6,201.76666666666668,16043.70
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2003-03,1,1,7,254.95000000000002,21737.45
299028792677877871,Elijah719 White193,GENERAL PRACTICE,2003-03,1,1,7,42.06666666666667,6543.18
259733207554739476,Domitila545 Vandervort697,GENERAL PRACTICE,2003-04,1,1,0,15.0,1005.38
691551023407772307,Nickolas58 Schumm995,GENERAL PRACTICE,2003-04,1,1,0,4320.0,146.18
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2003-05,1,1,0,15.0,85.55
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2003-08,1,1,8,92.48333333333333,28890.64
247183019506608427,Lynwood354 Ratke343,GENERAL PRACTICE,2003-11,1,1,0,32.36666666666667,1326.65
326249472953830996,Marcus77 Schamberger479,GENERAL PRACTICE,2003-12,1,1,0,15.0,1005.38
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2003-12,1,1,6,44.0,16385.88
1108521240143207682,Sunny31 Gleason633,GENERAL PRACTICE,2004-01,1,1,8,38.9,8831.36
311126358396755254,Ted955 Reilly981,GENERAL PRACTICE,2004-01,2,1,11,888.5393939393939,99745.86
299028792677877871,Elijah719 White193,GENERAL PRACTICE,2004-03,1,1,6,57.65,10198.02
544507194386793082,Stephen891 Okuneva707,GENERAL PRACTICE,2004-03,1,1,7,33.449999999999996,8518.86
691551023407772307,Nickolas58 Schumm995,GENERAL PRACTICE,2004-03,2,1,7,153.4104166666667,21972.16
280079293355470746,Wynell591 Mayert710,GENERAL PRACTICE,2004-03,1,1,4,50.7,3115.12
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2004-03,2,1,9,192.5759259259259,28810.95
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2004-04,1,1,1,88.06666666666666,516.95
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2004-04,1,1,7,153.48333333333332,21737.45
885005692682172258,Jewel43 Kassulke119,GENERAL PRACTICE,2004-07,1,1,0,49.85,709.98
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2004-07,1,1,0,15.0,142.58
993330102316984502,Gloria696 Deleón21,GENERAL PRACTICE,2004-11,1,1,0,54.55,704.20
525551825041219194,Valentine262 Leannon79,GENERAL PRACTICE,2004-12,1,1,0,56.43333333333333,704.20
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2004-12,1,1,6,44.0,16385.88
1108521240143207682,Sunny31 Gleason633,GENERAL PRACTICE,2005-01,1,1,6,59.916666666666664,4225.20
559948107491974142,Jess275 Gutmann970,GENERAL PRACTICE,2005-01,1,1,0,60.0,146.18
1039168502954151773,Javier97 Collier206,GENERAL PRACTICE,2005-01,1,1,4,60.0,2608.64
711785781337608067,Isidro558 Kling921,GENERAL PRACTICE,2005-01,1,1,0,15.0,142.58
104443324623586425,Alan320 Keeling57,GENERAL PRACTICE,2005-01,1,1,0,35.3,996.16
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2005-01,2,1,2,39.96666666666667,1465.30
157840080095889559,Son314 MacGyver246,GENERAL PRACTICE,2005-01,1,1,0,35.733333333333334,1055.90
80036345970440990,Jude172 Hammes673,GENERAL PRACTICE,2005-02,1,1,0,56.13333333333333,840.20
299028792677877871,Elijah719 White193,GENERAL PRACTICE,2005-03,1,1,7,40.85,6021.12
280079293355470746,Wynell591 Mayert710,GENERAL PRACTICE,2005-03,1,1,3,37.7,3850.74
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2005-03,1,1,1,88.06666666666666,516.95
544507194386793082,Stephen891 Okuneva707,GENERAL PRACTICE,2005-03,1,1,4,45.083333333333336,4867.92
691551023407772307,Nickolas58 Schumm995,GENERAL PRACTICE,2005-03,2,1,8,155.1037037037037,28528.71
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2005-04,1,1,7,194.45000000000002,21737.45
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2005-04,1,1,1,86.2,516.95
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2005-05,1,1,1,80.15,516.95
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2005-07,1,1,1,82.3,516.95
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2005-07,2,1,1,32.91666666666667,4195.49
572970996214541044,Amado512 Adams676,GENERAL PRACTICE,2005-08,1,1,0,54.733333333333334,1438.05
385398007267188660,Donovan745 Daugherty69,GENERAL PRACTICE,2005-09,1,1,0,343.0,3825.20
880092086278779627,Wes853 Torphy630,GENERAL PRACTICE,2005-10,1,1,0,60.0,146.18
544507194386793082,Stephen891 Okuneva707,GENERAL PRACTICE,2005-10,1,1,0,15.0,211.38
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2005-11,1,1,6,44.0,16385.88
157840080095889559,Son314 MacGyver246,GENERAL PRACTICE,2006-01,1,1,0,51.85,919.90
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2006-01,2,1,5,44.48611111111111,3043.20
982978929763219993,Derick144 Bashirian201,GENERAL PRACTICE,2006-01,1,1,0,56.56666666666667,994.48
326249472953830996,Marcus77 Schamberger479,GENERAL PRACTICE,2006-02,1,1,0,85.01666666666667,3179.93
1108521240143207682,Sunny31 Gleason633,GENERAL PRACTICE,2006-02,1,1,7,38.15,9644.81
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2006-02,1,1,6,218.01666666666668,16043.70
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2006-03,2,1,15,90.48333333333333,33480.73
280079293355470746,Wynell591 Mayert710,GENERAL PRACTICE,2006-03,1,1,6,31.86666666666667,5567.64
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2006-04,2,1,1,15.0,386.80
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2006-04,1,1,8,262.26666666666665,28294.00
299028792677877871,Elijah719 White193,GENERAL PRACTICE,2006-04,1,1,8,30.316666666666666,13834.56
175240302948815055,Clemente531 Schamberger479,GENERAL PRACTICE,2006-04,1,1,4,50.766666666666666,3158.72
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2006-04,1,1,7,156.08333333333334,21737.45
300220576871749095,Jamey282 Olson653,GENERAL PRACTICE,2006-06,1,1,26,34788.63333333331,295202.18
627552435495576060,Louis204 Hauck852,GENERAL PRACTICE,2006-07,1,1,0,5757.3,9503.50
280079293355470746,Wynell591 Mayert710,GENERAL PRACTICE,2006-07,1,1,0,15.0,211.38
572970996214541044,Amado512 Adams676,GENERAL PRACTICE,2006-08,1,1,0,50.083333333333336,985.22
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2006-10,1,1,6,44.0,16385.88
247183019506608427,Lynwood354 Ratke343,GENERAL PRACTICE,2006-11,1,1,6,36.9,5488.68
193210267373407472,Amparo58 Hayes766,GENERAL PRACTICE,2006-11,1,1,0,35.333333333333336,1295.00
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2007-01,1,1,1,55.083333333333336,573.98
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2007-01,1,1,1,25.833333333333332,9418.98
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2007-02,1,1,20,15.0,648065.40
157840080095889559,Son314 MacGyver246,GENERAL PRACTICE,2007-02,1,1,0,42.6,840.20
1108521240143207682,Sunny31 Gleason633,GENERAL PRACTICE,2007-02,1,1,4,53.11666666666667,3413.44
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2007-03,1,1,3,15.0,34562.88
835509182532742600,Larraine124 Torphy630,GENERAL PRACTICE,2007-03,1,1,0,47.18333333333333,1433.92
299028792677877871,Elijah719 White193,GENERAL PRACTICE,2007-04,1,1,3,33.233333333333334,3007.56
944661317191180968,Sherron201 Flatley871,GENERAL PRACTICE,2007-04,1,1,0,60.0,146.18
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2007-04,1,1,4,15.0,67575.48
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2007-05,1,1,2,15.0,16219.68
944661317191180968,Sherron201 Flatley871,GENERAL PRACTICE,2007-05,1,1,0,60.0,87.71
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2007-06,1,1,2,15.0,11416.86
990948620886424088,Jarvis643 Ankunding277,GENERAL PRACTICE,2007-07,1,1,0,30.95,9436.71
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2007-07,1,1,5,15.0,74577.05
366615259928051559,Jodie811 Hermann103,GENERAL PRACTICE,2007-08,1,1,0,36.583333333333336,853.36
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2007-08,1,1,2,15.0,13218.34
990709651186964044,Tynisha348 Howe413,GENERAL PRACTICE,2007-09,1,1,2,60.0,29604.82
572970996214541044,Amado512 Adams676,GENERAL PRACTICE,2007-09,1,1,0,45.6,1268.16
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2007-09,1,1,3,15.0,34693.29
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2007-09,1,1,6,44.0,16385.88
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2007-11,1,1,2,15.0,2010.76
104443324623586425,Alan320 Keeling57,GENERAL PRACTICE,2008-01,1,1,0,45.766666666666666,934.74
990709651186964044,Tynisha348 Howe413,GENERAL PRACTICE,2008-01,1,1,1,60.0,16125.04
1108521240143207682,Sunny31 Gleason633,GENERAL PRACTICE,2008-02,1,1,7,36.11666666666667,6439.30
299028792677877871,Elijah719 White193,GENERAL PRACTICE,2008-04,1,1,6,47.43333333333333,7278.60
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2008-04,1,1,8,203.25,28294.00
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2008-07,1,1,0,15.0,85.55
990948620886424088,Jarvis643 Ankunding277,GENERAL PRACTICE,2008-07,1,1,1,19.433333333333334,1250.85
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2008-08,1,1,6,44.0,16385.88
572970996214541044,Amado512 Adams676,GENERAL PRACTICE,2008-09,1,1,0,34.81666666666667,1777.58
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2008-09,2,1,24,24.572222222222223,713351.40
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2008-10,1,1,3,15.0,25187.91
559948107491974142,Jess275 Gutmann970,GENERAL PRACTICE,2008-10,1,1,0,6780.0,1025.09
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2008-11,1,1,4,15.0,78121.12
944661317191180968,Sherron201 Flatley871,GENERAL PRACTICE,2008-12,1,1,0,60.0,5308.14
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2008-12,1,1,2,15.0,23735.64
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2009-01,1,1,2,15.0,26995.44
659708650451791585,Thanh759 Weber641,GENERAL PRACTICE,2009-01,1,1,0,59.766666666666666,727.53
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2009-02,1,1,5,15.0,73076.45
1108521240143207682,Sunny31 Gleason633,GENERAL PRACTICE,2009-02,1,1,9,39.949999999999996,9667.44
797317867592804508,Idella49 Runte676,GENERAL PRACTICE,2009-03,1,1,0,34.333333333333336,1411.83
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2009-03,1,1,8,218.5,28294.00
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2009-03,2,1,5,15.0,56461.21
1137716374724131528,Lady554 Kovacek682,GENERAL PRACTICE,2009-04,1,1,0,50.63333333333333,1664.60
299028792677877871,Elijah719 White193,GENERAL PRACTICE,2009-04,1,1,5,44.53333333333333,5792.40
990709651186964044,Tynisha348 Howe413,GENERAL PRACTICE,2009-04,1,1,1,60.0,577.58
22180109166454162,Ariane992 Pagac496,GENERAL PRACTICE,2009-05,2,1,8,255.6074074074074,28379.55
1137716374724131528,Lady554 Kovacek682,GENERAL PRACTICE,2009-05,1,1,0,57.833333333333336,1568.93
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2009-05,1,1,2,15.0,2010.76
299028792677877871,Elijah719 White193,GENERAL PRACTICE,2009-06,1,1,0,15.0,211.38
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2009-06,1,1,1,15.0,4575.68
982453732923389287,Leonie332 Wunsch504,GENERAL PRACTICE,2009-06,1,1,0,56.78333333333333,982.70
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2009-07,1,1,0,15.0,85.55
1137716374724131528,Lady554 Kovacek682,GENERAL PRACTICE,2009-08,2,1,14,123.0666666666667,28396.34
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2009-09,1,1,1,15.0,1250.85
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2009-10,1,1,0,15.0,516.95
193210267373407472,Amparo58 Hayes766,GENERAL PRACTICE,2009-11,1,1,7,50.13333333333333,6988.66
993907016931615886,Parker433 Bailey598,GENERAL PRACTICE,2009-11,1,1,8,190.08333333333331,28294.00
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2009-11,1,1,8,243.08333333333331,28294.00
247183019506608427,Lynwood354 Ratke343,GENERAL PRACTICE,2009-11,2,2,8,46.47222222222222,7680.24
1001738655707008065,Jennefer743 Hudson301,GENERAL PRACTICE,2009-12,1,1,16,8655.0,108761.92
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2009-12,1,1,1,16.683333333333334,1250.85
1108521240143207682,Sunny31 Gleason633,GENERAL PRACTICE,2010-02,1,1,5,46.86666666666667,4573.90
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2010-03,1,1,1,15.0,1250.85
1137716374724131528,Lady554 Kovacek682,GENERAL PRACTICE,2010-04,2,1,12,49.576388888888886,23449.46
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2010-06,2,1,2,16.53333333333333,3482.82
87043910366159377,Velda682 Gutmann970,GENERAL PRACTICE,2010-08,1,1,0,36.78333333333333,778.78
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2010-09,1,1,1,15.0,1250.85
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2010-10,3,1,1,18.48888888888889,6133.81
1137716374724131528,Lady554 Kovacek682,GENERAL PRACTICE,2010-10,1,1,6,47.833333333333336,5707.62
1063416607639151960,Sharyl439 Williamson769,GENERAL PRACTICE,2010-10,1,1,0,44.233333333333334,704.20
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2010-11,1,1,2,23569.5,32707.98
990948620886424088,Jarvis643 Ankunding277,GENERAL PRACTICE,2010-11,1,1,1,65.81666666666666,573.98
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2010-12,2,1,2,15.0,17074.67
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2010-12,2,1,0,22.391666666666666,602.50
993907016931615886,Parker433 Bailey598,GENERAL PRACTICE,2010-12,1,1,2,15.0,31510.56
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2011-01,1,1,1,15.0,10120.49
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2011-01,1,1,0,15.0,1005.38
993907016931615886,Parker433 Bailey598,GENERAL PRACTICE,2011-01,1,1,2,15.0,2010.76
1137716374724131528,Lady554 Kovacek682,GENERAL PRACTICE,2011-02,1,1,6,44.0,16385.88
104443324623586425,Alan320 Keeling57,GENERAL PRACTICE,2011-02,1,1,0,37.15,1075.86
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2011-03,2,1,2,15.0,6606.65
797317867592804508,Idella49 Runte676,GENERAL PRACTICE,2011-03,1,1,0,53.35,1087.01
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2011-03,2,1,9,225.91499999999996,35798.90
1108521240143207682,Sunny31 Gleason633,GENERAL PRACTICE,2011-03,1,1,8,45.46666666666667,8447.20
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2011-04,1,1,1,15.0,9113.55
1137716374724131528,Lady554 Kovacek682,GENERAL PRACTICE,2011-04,1,1,7,55.300000000000004,14731.71
311126358396755254,Ted955 Reilly981,GENERAL PRACTICE,2011-04,2,1,0,892.4,10525.86
138629371706085844,Sandie760 Rodriguez71,GENERAL PRACTICE,2011-04,1,1,0,38.36666666666667,1567.00
835509182532742600,Larraine124 Torphy630,GENERAL PRACTICE,2011-04,1,1,0,39.88333333333333,1644.50
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2011-05,2,1,1,15.0,5498.38
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2011-06,2,1,2,17.183333333333334,22411.11
1137716374724131528,Lady554 Kovacek682,GENERAL PRACTICE,2011-07,1,1,5,39.43333333333333,4076.35
990948620886424088,Jarvis643 Ankunding277,GENERAL PRACTICE,2011-07,1,1,0,15.0,142.58
311126358396755254,Ted955 Reilly981,GENERAL PRACTICE,2011-08,1,1,3,85.05,7270.17
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2011-08,1,1,0,15.0,234.71
1137716374724131528,Lady554 Kovacek682,GENERAL PRACTICE,2011-08,1,1,3,52.166666666666664,2853.81
1149431584739820752,Jill895 Monahan736,GENERAL PRACTICE,2011-08,1,1,0,48.7,1050.78
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2011-09,1,1,1,18.633333333333333,1428.63
311126358396755254,Ted955 Reilly981,GENERAL PRACTICE,2011-09,1,1,2,30.0,4999.40
326249472953830996,Marcus77 Schamberger479,GENERAL PRACTICE,2011-10,1,1,0,1440.0,3817.64
1137716374724131528,Lady554 Kovacek682,GENERAL PRACTICE,2011-11,1,1,7,35.300000000000004,7899.92
910470809281918381,Agnes294 Dooley940,GENERAL PRACTICE,2011-12,1,1,1,17.033333333333335,1722.37
1137716374724131528,Lady554 Kovacek682,GENERAL PRACTICE,2011-12,1,1,7,220.5,21737.45
1137716374724131528,Lady554 Kovacek682,GENERAL PRACTICE,2012-01,2,1,34,25173.360294117647,460010.05
